id	name	parent	display_name	state	create_time	update_time
1098979839516	folders/1098979839516	folders/281141285651	sit	1	2021-04-01 04:29:51.268000+00:00	2021-04-01 04:29:51.269000+00:00
418250348035	folders/418250348035	folders/837941318862	upper	1	2021-01-13 19:51:41.664000+00:00	2021-01-13 19:51:41.665000+00:00
837941318862	folders/837941318862	organizations/494667196037	media	1	2020-11-23 20:13:41.533000+00:00	2020-11-23 20:13:41.547000+00:00
854467238510	folders/854467238510	folders/1086174765236	uat	1	2022-07-21 17:52:17.921000+00:00	2022-07-21 17:52:17.921000+00:00
1086174765236	folders/1086174765236	folders/965658997294	rmp	1	2021-09-21 21:45:15.309000+00:00	2021-09-21 21:45:15.309000+00:00
366188230903	folders/366188230903	folders/592583296142	playground	1	2022-05-25 21:04:43.988000+00:00	2022-05-25 21:04:43.988000+00:00
822296692176	folders/822296692176	folders/778153985537	lab	1	2021-03-31 23:24:03.585000+00:00	2021-03-31 23:24:03.586000+00:00
778153985537	folders/778153985537	folders/965658997294	internal-tools	1	2021-03-31 23:23:52.107000+00:00	2021-03-31 23:23:52.108000+00:00
536885001465	folders/536885001465	folders/978387628858	upper	1	2021-04-01 01:45:40.281000+00:00	2021-04-01 01:45:40.282000+00:00
647093729181	folders/647093729181	folders/978387628858	lower	1	2021-04-01 01:45:40.835000+00:00	2021-04-01 01:45:40.835000+00:00
935065178487	folders/935065178487	folders/231949391868	artifacts	1	2021-01-11 23:33:11.572000+00:00	2021-01-11 23:33:11.573000+00:00
98600655989	folders/98600655989	folders/227692100943	upper	1	2021-04-01 02:18:35.041000+00:00	2021-04-01 02:18:35.041000+00:00
227692100943	folders/227692100943	folders/965658997294	jf	1	2021-04-01 02:18:22.711000+00:00	2021-04-01 02:18:22.711000+00:00
299131098088	folders/299131098088	folders/227692100943	lower	1	2021-04-01 02:18:35.417000+00:00	2021-04-01 02:18:35.417000+00:00
698986711848	folders/698986711848	folders/295831124480	upper	1	2021-04-01 03:41:45.908000+00:00	2021-04-01 03:41:45.909000+00:00
808296467122	folders/808296467122	folders/778153985537	prod	1	2021-03-31 23:24:03.765000+00:00	2021-03-31 23:24:03.766000+00:00
726909550038	folders/726909550038	folders/58222999069	lt-eim-adj-lwr	1	2022-04-27 12:57:50.063000+00:00	2022-04-27 12:57:50.063000+00:00
1011672645375	folders/1011672645375	folders/712045157064	shared-services	1	2021-12-06 17:47:08.156000+00:00	2021-12-06 17:47:08.156000+00:00
820267355555	folders/820267355555	folders/712045157064	data-engineering	1	2021-12-06 17:47:08.324000+00:00	2021-12-06 17:47:08.324000+00:00
394916236984	folders/394916236984	folders/58222999069	lt-pcb-lwr	1	2022-03-16 21:23:39.078000+00:00	2022-03-16 21:23:39.078000+00:00
124062420325	folders/124062420325	folders/55753077198	analytics-exp	1	2020-09-10 16:36:43.375000+00:00	2020-09-10 16:36:43.375000+00:00
571497658179	folders/571497658179	folders/878108113056	adp-lower	1	2022-02-07 22:33:38.426000+00:00	2022-02-07 22:33:38.426000+00:00
526935410237	folders/526935410237	folders/281141285651	lab	1	2021-04-01 04:29:50.805000+00:00	2021-04-01 04:29:50.805000+00:00
654496510364	folders/654496510364	folders/1086174765236	upper	1	2021-11-19 00:17:22.232000+00:00	2021-11-19 00:17:22.232000+00:00
813667218587	folders/813667218587	folders/324380069542	dev	1	2021-04-01 02:40:08.162000+00:00	2021-04-01 02:40:08.163000+00:00
667961979602	folders/667961979602	folders/367939871699	prod	1	2021-07-19 20:09:37.387000+00:00	2021-07-19 20:09:37.387000+00:00
230040191724	folders/230040191724	folders/1086174765236	lower	1	2021-10-12 20:07:39.585000+00:00	2021-10-12 20:07:39.585000+00:00
340811547636	folders/340811547636	folders/965658997294	business-analytics	1	2019-01-18 17:08:18.562000+00:00	2019-01-18 17:08:18.563000+00:00
368273692366	folders/368273692366	folders/1086174765236	dev	1	2021-09-21 21:45:26.923000+00:00	2021-09-21 21:45:26.923000+00:00
804983405152	folders/804983405152	folders/857031298135	lt-aps-upr	1	2021-07-06 22:03:58.392000+00:00	2021-07-06 22:03:58.392000+00:00
606757407892	folders/606757407892	folders/978387628858	common	1	2021-08-24 15:51:49.278000+00:00	2021-08-24 15:51:49.278000+00:00
82308953058	folders/82308953058	folders/778153985537	sit	1	2021-03-31 23:24:04.124000+00:00	2021-03-31 23:24:04.124000+00:00
39427711093	folders/39427711093	folders/295831124480	dev	1	2021-04-01 03:41:45.591000+00:00	2021-04-01 03:41:45.591000+00:00
78545323173	folders/78545323173	folders/806389390541	terminus	1	2023-03-23 18:11:59.240000+00:00	2023-03-23 18:11:59.240000+00:00
804858229696	folders/804858229696	folders/55753077198	lt-dia-adp	1	2019-09-26 15:44:53.812000+00:00	2019-09-26 15:44:53.813000+00:00
685708012575	folders/685708012575	folders/55753077198	lt-dia-dpp	1	2019-09-26 15:47:01.586000+00:00	2019-09-26 15:47:01.586000+00:00
393148809152	folders/393148809152	folders/55753077198	lt-dia-dis-upr	1	2020-06-03 19:34:47.536000+00:00	2020-06-03 19:34:47.537000+00:00
421900599432	folders/421900599432	folders/712045157064	giftcard	1	2021-02-04 13:26:32.878000+00:00	2021-02-04 13:26:32.879000+00:00
78475249025	folders/78475249025	folders/712045157064	pcinsurance	1	2021-02-04 13:26:32.678000+00:00	2021-02-04 13:26:32.678000+00:00
674437987405	folders/674437987405	folders/712045157064	pcoptimum	1	2021-04-10 01:40:13.832000+00:00	2021-04-10 01:40:13.832000+00:00
538803906471	folders/538803906471	folders/934272161725	prod	1	2021-02-17 14:13:46.355000+00:00	2021-02-17 14:13:46.355000+00:00
934272161725	folders/934272161725	folders/92319741779	pcmobile	1	2021-02-17 14:13:34.084000+00:00	2021-02-17 14:13:34.085000+00:00
92319741779	folders/92319741779	folders/712045157064	telecom	1	2021-02-17 14:13:21.696000+00:00	2021-02-17 14:13:21.697000+00:00
868686692345	folders/868686692345	folders/351002176190	prod	1	2021-02-17 14:13:46.758000+00:00	2021-02-17 14:13:46.758000+00:00
351002176190	folders/351002176190	folders/92319741779	tms	1	2021-02-17 14:13:34.370000+00:00	2021-02-17 14:13:34.370000+00:00
250723946884	folders/250723946884	folders/257266355266	prod	1	2021-03-16 13:41:36.090000+00:00	2021-03-16 13:41:36.090000+00:00
257266355266	folders/257266355266	folders/712045157064	network-services	1	2021-03-16 13:41:23.980000+00:00	2021-03-16 13:41:23.981000+00:00
607704660056	folders/607704660056	folders/669395831170	lt-dia-sbx	1	2019-11-18 12:27:47.324000+00:00	2019-11-18 12:27:47.324000+00:00
669395831170	folders/669395831170	folders/58222999069	lt-dia-lwr	1	2019-11-18 12:26:18.097000+00:00	2019-11-18 12:26:18.098000+00:00
658432442170	folders/658432442170	folders/257266355266	non-prod	1	2021-03-16 13:41:35.875000+00:00	2021-03-16 13:41:35.876000+00:00
440975092395	folders/440975092395	folders/351002176190	non-prod	1	2021-02-17 14:13:47.163000+00:00	2021-02-17 14:13:47.163000+00:00
751127505909	folders/751127505909	folders/934272161725	non-prod	1	2021-02-17 14:13:46.065000+00:00	2021-02-17 14:13:46.065000+00:00
43863831227	folders/43863831227	folders/55753077198	lt-dia-consumer-insights	1	2021-03-11 19:46:57.092000+00:00	2021-03-11 19:46:57.092000+00:00
10925083813	folders/10925083813	organizations/494667196037	gcp-org-admin	1	2020-11-15 02:20:00.547000+00:00	2020-11-15 02:20:00.559000+00:00
659623438470	folders/659623438470	folders/227692100943	dev	1	2021-04-01 02:18:36.290000+00:00	2021-04-01 02:18:36.291000+00:00
681597663826	folders/681597663826	folders/58222999069	lt-aps-lwr	1	2020-01-09 15:40:27.964000+00:00	2020-01-09 15:40:27.964000+00:00
713274150315	folders/713274150315	folders/837941318862	lower	1	2020-11-23 20:13:53.548000+00:00	2020-11-23 20:13:53.548000+00:00
66160253762	folders/66160253762	folders/837941318862	playground	1	2020-11-23 20:13:53.866000+00:00	2020-11-23 20:13:53.866000+00:00
773852684839	folders/773852684839	folders/857031298135	lt-dih-prod	1	2020-08-26 16:48:47.828000+00:00	2020-08-26 16:48:47.829000+00:00
688254669104	folders/688254669104	folders/857031298135	lt-pcb-upr	1	2020-09-04 01:34:59.439000+00:00	2020-09-04 01:34:59.439000+00:00
260448115025	folders/260448115025	folders/58222999069	poc-lcl	1	2019-03-12 13:16:05.825000+00:00	2019-03-12 13:16:05.826000+00:00
106064072108	folders/106064072108	folders/292398144330	lab	1	2021-04-03 13:54:29.437000+00:00	2021-04-03 13:54:29.437000+00:00
